0.94	0.337	0.103	-1.10009	0	-1.87105	0.769158	0	7.81531	0	0	-3.30597	
0.95	0.337	0.103	-1.0924	0	-1.79388	0.769158	0	7.71721	0	0	-3.30597	
0.96	0.337	0.103	-1.08471	0	-1.71768	0.769158	0	7.61911	0	0	-3.30597	
0.97	0.337	0.103	-1.07701	0	-1.64247	0.769158	0	7.52101	0	0	-3.30597	
0.98	0.337	0.103	-1.06932	0	-1.56825	0.769158	0	7.42291	0	0	-3.30597	
0.99	0.337	0.103	-1.06163	0	-1.495	0.769158	0	7.32481	0	0	-3.30597	
1	0.337	0.103	-1.05394	0	-1.42273	0.769158	0	7.22671	0	0	-3.30597	
1.01	0.337	0.103	-1.04625	0	-1.35144	0.769158	0	7.12861	0	0	-3.30597	
1.02	0.337	0.103	-1.03856	0	-1.28114	0.769158	0	7.03051	0	0	-3.30597	
1.03	0.337	0.103	-1.03087	0	-1.21181	0.769158	0	6.93241	0	0	-3.30597	
1.04	0.337	0.103	-1.02317	0	-1.14347	0.769158	0	6.83431	0	0	-3.30597	
1.05	0.337	0.103	-1.01548	0	-1.07611	0.769158	0	6.73621	0	0	-3.30597	
1.06	0.337	0.103	-1.00779	0	-1.00973	0.769158	0	6.63811	0	0	-3.30597	
1.07	0.337	0.103	-1.0001	0	-0.944328	0.769158	0	6.54001	0	0	-3.30597	
1.08	0.337	0.103	-0.992407	0	-0.879909	0.769158	0	6.44191	0	0	-3.30597	
1.09	0.337	0.103	-0.984716	0	-0.816471	0.769158	0	6.34381	0	0	-3.30597	
1.1	0.337	0.103	-0.977024	0	-0.754014	0.769158	0	6.24571	0	0	-3.30597	
1.11	0.337	0.103	-0.969333	0	-0.692538	0.769158	0	6.14761	0	0	-3.30597	
1.12	0.337	0.103	-0.961641	0	-0.632043	0.769158	0	6.04951	0	0	-3.30597	
1.13	0.337	0.103	-0.953949	0	-0.572528	0.769158	0	5.95141	0	0	-3.30597	
1.14	0.337	0.103	-0.946258	0	-0.513995	0.769158	0	5.85331	0	0	-3.30597	
1.15	0.337	0.103	-0.938566	0	-0.456443	0.769158	0	5.75521	0	0	-3.30597	
1.16	0.337	0.103	-0.930875	0	-0.399872	0.769158	0	5.65711	0	0	-3.30597	
1.17	0.337	0.103	-0.923183	0	-0.344282	0.769158	0	5.55901	0	0	-3.30597	
1.18	0.337	0.103	-0.915492	0	-0.289673	0.769158	0	5.46091	0	0	-3.30597	
1.19	0.337	0.103	-0.9078	0	-0.236045	0.769158	0	5.36281	0	0	-3.30597	
1.2	0.337	0.103	-0.900108	0	-0.183397	0.769158	0	5.26471	0	0	-3.30597	
1.21	0.337	0.103	-0.892417	0	-0.131731	0.769158	0	5.16661	0	0	-3.30597	
1.22	0.337	0.103	-0.884725	0	-0.0810461	0.769158	0	5.06851	0	0	-3.30597	
1.23	0.337	0.103	-0.877034	0	-0.031342	0.769158	0	4.97041	0	0	-3.30597	
1.24	0.337	0.103	-0.869342	0	0.0173811	0.769158	0	4.87231	0	0	-3.30597	
1.25	0.337	0.103	-0.86165	0	0.0651233	0.769158	0	4.77421	0	0	-3.30597	
1.26	0.337	0.103	-0.853959	0	0.111884	0.769158	0	4.67611	0	0	-3.30597	
1.27	0.337	0.103	-0.846267	0	0.157665	0.769158	0	4.57801	0	0	-3.30597	
1.28	0.337	0.103	-0.838576	0	0.202464	0.769158	0	4.47991	0	0	-3.30597	
1.29	0.337	0.103	-0.830884	0	0.246282	0.769158	0	4.38181	0	0	-3.30597	
1.3	0.337	0.103	-0.823193	0	0.289119	0.769158	0	4.28371	0	0	-3.30597	
1.31	0.337	0.103	-0.815501	0	0.330975	0.769158	0	4.18561	0	0	-3.30597	
1.32	0.337	0.103	-0.807809	0	0.37185	0.769158	0	4.08751	0	0	-3.30597	
1.33	0.337	0.103	-0.800118	0	0.411744	0.769158	0	3.98941	0	0	-3.30597	
